id,precipitation_nextday
1,0.9999968103529377
2,0.9993472948030537
3,0.9999999689798579
4,8.284623867318255e-7
5,0.9999964406093956
6,0.0021055428868471736
7,4.023657295033124e-13
8,0.999999999956884
9,0.0028767943274583384
10,5.792593420161061e-10
11,2.2388446905456973e-5
12,4.311711961580399e-11
13,2.0458232904886955e-10
14,2.929914665509537e-15
15,0.9999999989157802
16,2.0884420518350388e-7
17,2.331076557742361e-6
18,0.9901362265018722
19,7.187067615027941e-10
20,0.008450990171055958
21,0.9981548107435279
22,6.185744483661548e-12
23,3.413351242926466e-12
24,0.30137228302514874
25,2.464705773047769e-9
26,3.392648780336444e-5
27,0.9964415400147159
28,2.2932390495597464e-8
29,0.9997211505905352
30,5.436060455433316e-7
31,7.952838284980215e-8
32,8.519063404483971e-7
33,9.266967104955777e-8
34,5.582360883938514e-7
35,2.2968886926788848e-7
36,0.9999999999986828
37,3.835710236037473e-8
38,0.9999998839032475
39,0.00044872409451070027
40,0.9999999065684794
41,0.9999999248442445
42,4.54574450601036e-5
43,0.999999999591908
44,2.282949722950159e-13
45,0.9999396829970544
46,0.9997815721648371
47,7.476666974624869e-8
48,0.4070661188245065
49,0.8984580957661238
50,0.8201698485703713
51,1.0343912490824952e-8
52,4.769888510031172e-5
53,1.378068592768225e-5
54,2.569321976540012e-13
55,2.544724172877346e-6
56,0.9225519792700853
57,7.461122325827598e-7
58,2.9369751471692786e-7
59,3.540837861207136e-9
60,0.9999629520618217
61,0.003803401901486453
62,0.9999971870992769
63,4.5329707967247217e-7
64,0.00010469224070081699
65,1.8027617942643537e-9
66,0.9999824470961539
67,0.4306778092671444
68,1.1213644170718878e-10
69,0.8814128793055817
70,0.9982635037876254
71,0.9959664506269295
72,0.9999979461496137
73,0.4418499216161208
74,0.9977312171797064
75,0.999999998230386
76,4.443119537629039e-7
77,2.4780758024453065e-6
78,5.649927036742094e-7
79,3.7622096144056143e-7
80,0.9999439748617536
81,0.339872113250239
82,1.0141403578846458e-11
83,0.0021234912724515964
84,0.6013741482226928
85,0.0013474640020162045
86,0.0049281990671834995
87,0.0001721498802026129
88,1.7675752253955216e-5
89,0.012957819361274516
90,0.00022158026537267685
91,0.999999999999672
92,5.0982394057383724e-6
93,1.1806732348594388e-8
94,0.98862570782397
95,1.3417374713887383e-7
96,0.9999999999734375
97,0.00017541429199666617
98,1.198657552212046e-7
99,0.6959899845298422
100,1.704773257442504e-9
101,0.9999998608098465
102,0.9999942665950872
103,0.9994636520984784
104,0.0007321938757581408
105,0.999993609025423
106,0.9999996978470507
107,0.08296667009871078
108,0.018390290660587207
109,0.9999998098595677
110,0.7815510114533893
111,0.006302032552179098
112,0.003926125115991999
113,0.9999826829703226
114,0.9999759192070805
115,0.18295883340408092
116,5.702674741297934e-9
117,0.9997807492281587
118,2.2979073308896455e-8
119,0.8650676324425319
120,0.9999999998107063
121,0.7971391209982971
122,0.9999999999894778
123,0.9986478168086524
124,0.9999672007405743
125,1.3974597270522647e-7
126,9.581317044731003e-8
127,5.952393584920469e-7
128,2.1781097547496133e-5
129,7.604944566096072e-7
130,0.9999999157730521
131,0.004774578655530372
132,5.637517767875802e-10
133,0.003740735621613277
134,4.694367760525965e-8
135,0.0012120923323137092
136,0.9296346238395929
137,2.5510982634326078e-9
138,0.9999350111456751
139,0.6587102191344593
140,0.9999999915789805
141,0.018810914761002825
142,4.462217775486731e-7
143,0.9999979042297953
144,0.9999679303453026
145,0.999999886445887
146,8.271173956667587e-9
147,7.979595932878989e-7
148,0.9948133137734432
149,0.4028271488068163
150,0.9999999999987836
151,5.492079330955476e-5
152,0.21702876971680765
153,0.9999459859663937
154,4.611037853817531e-10
155,0.9741456129282122
156,4.998522577832575e-6
157,0.0027996650963324305
158,0.009148795581981176
159,1.1677321488776237e-12
160,0.7165376631674254
161,0.9999870653843178
162,3.788797242959515e-6
163,2.5836325888048268e-11
164,0.9466932518488744
165,4.5869195417615626e-5
166,0.977531411969229
167,0.9999997237667854
168,0.37590607580342045
169,0.9999999547398457
170,5.009213377325266e-10
171,8.901435845835993e-7
172,0.004348201023682322
173,5.3647673088227444e-5
174,0.9999986024170321
175,0.9999999898078252
176,0.00666456063098315
177,0.03276727443553444
178,0.9999984496262593
179,4.0015544912368175e-9
180,0.9999999992365733
181,4.681939349918291e-7
182,0.9955841273464658
183,0.0045436074179952355
184,0.00023631805121547537
185,0.9999190101169426
186,4.241811601946544e-5
187,0.9999998695175959
188,0.00020713022942004864
189,1.8693696020122937e-7
190,0.4496361323091626
191,0.9997450319443977
192,1.247876874816636e-6
193,1.4983549117992292e-12
194,0.9994490740366178
195,0.9965539887288373
196,0.26674824724210644
197,1.698138515695876e-8
198,0.6722069464325006
199,1.9864554413143486e-10
200,2.6670323458786252e-5
201,0.021165873536983196
202,0.0029668087575320076
203,0.43086756353070643
204,0.9999743659028909
205,2.959283548513062e-8
206,0.056743960109954264
207,8.437424169201856e-8
208,0.9999999580660748
209,0.11184678149166409
210,3.3559617549689256e-7
211,0.04158237261472926
212,0.9937135360112315
213,0.08312519102203615
214,0.0009973229812340664
215,0.0013429429343241271
216,4.753271350531226e-10
217,0.9996993334168698
218,0.9982509817108527
219,0.0017023030668587443
220,0.999999216186962
221,1.1966532399686269e-7
222,4.400827568859531e-5
223,1.0780022264831833e-7
224,5.416826994535932e-13
225,0.9793110226738084
226,0.9898904673492557
227,0.998329175221664
228,0.9997482946014611
229,0.9878932793357389
230,0.0002829961737669442
231,0.999999383301017
232,0.9613738977140639
233,0.9999999993928532
234,0.9999916313222772
235,0.6345131136371256
236,1.7421842820057301e-6
237,5.587887643445247e-8
238,1.2837289399050826e-8
239,0.9669384413987331
240,0.9981559086075651
241,0.9999998954836888
242,0.9964768781740163
243,0.0019844911444575693
244,0.9991834321676396
245,4.647350949495701e-11
246,0.9999314515391132
247,0.6563183894689041
248,0.9787480736590362
249,2.3394363615446184e-5
250,0.9999999995607798
251,0.0037042407655213387
252,7.72634015491517e-7
253,8.02223270611621e-7
254,3.597831226685586e-7
255,0.9829723142518195
256,1.6245883557383064e-8
257,0.9596445108028779
258,0.018305494097365586
259,0.9999385205524559
260,3.103541283910894e-12
261,0.03711348737372303
262,0.9999813363887056
263,0.9009431546975879
264,7.914413398715092e-7
265,2.657483993351582e-5
266,0.9999999318096005
267,7.686512559905757e-6
268,4.368848888330844e-5
269,0.9999999969032027
270,0.9999911546012347
271,0.0003808407071649594
272,1.1001106814868132e-7
273,0.9999994317403308
274,0.9999999999999591
275,0.9886826728843785
276,0.06291790704689004
277,1.7040901212722818e-7
278,1.9990407515114516e-6
279,0.013277733165231542
280,5.085501237668456e-10
281,1.030875191220447e-7
282,0.5271883119557557
283,2.38695569061454e-5
284,0.9998943831550647
285,0.0020128722249284038
